JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455938.0153,4.74,0.02,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455938.0153,3.80,0.02,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455938.0153,3.37,0.03,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455939.0214,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455941.79,4.7,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455943.04306,5.0,,,Vis.,PAW,,47,51,4677DXM,,,,Z,,,,ETA CAR,,STD,,,,
2455947.1597,4.9,,,Vis.,BWZ,K,NA,,NA,47(2)V(2)51,,,Z,,,,ETA CAR,,STD,,,,
2455947.6958,4.6,,,Vis.,AAX,K,46,51,OTERO,HIP,,,Z,,,,ETA CAR,REA,STD,,,,
2455953.547,4.74,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455954.1694,5.0,,,Vis.,BWZ,KW,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2455956.55556,4.8,,,Vis.,SBN,B,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455957.2319,4.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455958.54167,4.7,,,Vis.,SBN,BU,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455961.9701,4.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455963.622,4.71,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455967.526,4.7,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455967.55278,4.7,,,Vis.,SBN,B,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455968.55208,4.7,,,Vis.,SBN,BU,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455968.91,4.8,,,Vis.,ERW,,47,51,1261wc,,,,Z,,,,ETA CAR,RASNZ-VSS,STD,,,,
2455968.97153,4.7,,,Vis.,PAW,B,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455969.55486,4.6,,,Vis.,SBN,,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455971.53542,4.7,,,Vis.,SBN,,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455971.9556,5.38,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455971.9556,4.76,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455971.9556,3.81,0.01,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455971.9556,3.37,0.02,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455971.9652,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455972.1576,5.0,,,Vis.,BWZ,KW,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2455973.543,4.7,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455974.1875,5.0,,,Vis.,BWZ,KW,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2455974.2167,4.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455974.5271,4.5,,,Vis.,AAX,K,43,46,OTERO,HIP,,,Z,,,,ETA CAR,REA,STD,,,,
2455974.9479,4.8,,,Vis.,DRCA,,,,AAVSO,Observatio; B50x10,,,Z,,,,ETA CAR,BAA-VSS,STD,,,,BAAVSS
2455975.1472,5.0,,,Vis.,BWZ,KW,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2455976.1403,5.0,,,Vis.,BWZ,K,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2455977.50278,4.7,,,Vis.,SBN,,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455977.5271,4.5,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455978.5736,4.6,,,Vis.,AAX,K,46,47,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455978.5736,4.6,,,Vis.,AMG,K,46,47,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455978.5736,4.6,,,Vis.,CADA,K,46,47,SA5-57,BSC,,,Z,,,,ETA CAR,NEOA-JBS,STD,,,,
2455978.9521,5.36,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455978.9521,4.72,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455978.9521,3.81,0.02,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455978.9521,3.39,0.01,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455978.9707,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455979.04097,4.7,,,Vis.,PAW,,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455979.47917,4.7,,,Vis.,SBN,,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455980.9382,5.35,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455980.9382,4.76,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455980.9382,3.79,0.01,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455980.9382,3.33,0.01,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455981.4917,4.5,,,Vis.,AAX,K,38,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455981.9528,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455982.0139,5.36,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455982.0139,4.75,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455982.0139,3.77,0.02,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455982.0139,3.38,0.02,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455983.54167,5.1,,,Vis.,AJC,K,46,51,TYCHO,15X60;,,,Z,,,,ETA CAR,REA,STD,,,,
2455984.526,4.69,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455984.53819,4.6,,,Vis.,SBN,,46,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455988.491,4.67,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455991.5715,5.2,,,Vis.,SJDA,,,,,Falklands; B20x80,,,Z,,,,ETA CAR,BAA-VSS,STD,,,,BAAVSS
2455992.4549,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455993.4521,4.4,,,Vis.,AMG,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455993.4521,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455994.4576,4.6,,,Vis.,AMG,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455994.4576,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455994.51597,4.6,,,Vis.,SBN,BU,46,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455996.508,4.68,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455996.5097,4.4,,,Vis.,AMG,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455996.5097,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455996.56736,4.6,,,Vis.,SBN,B,46,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455997.9215,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455998.4653,4.5,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455998.54722,4.5,,,Vis.,SBN,U,44,46,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2455999.4444,4.5,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2455999.9396,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2455999.9639,5.37,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455999.9639,4.75,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455999.9639,4.12,0.01,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2455999.9639,3.39,0.01,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456000.49861,4.6,,,Vis.,SBN,,46,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456000.5667,4.5,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456002.488,4.67,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456002.53611,4.5,,,Vis.,SBN,U,44,46,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456004.1882,5.2,,,Vis.,BWZ,KW,NA,,NA,51(1)V(2)54,,,Z,,,,ETA CAR,,STD,,,,
2456005.5174,4.5,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456005.54444,4.5,,,Vis.,SBN,U,44,46,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456005.85,4.55,,,Vis.,ERW,,46,47,1261wc,,,,Z,,,,ETA CAR,RASNZ-VSS,STD,,,,
2456006.4556,4.6,,,Vis.,AMG,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456006.4556,4.5,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456006.50278,4.5,,,Vis.,SBN,,44,46,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456006.9082,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456007.4486,4.6,,,Vis.,AMG,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456007.4486,4.6,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456007.53403,4.5,,,Vis.,SBN,U,44,46,080114,,,,Z,,,,eta Car,REA,STD,,,,
2456008.06111,5.0,,,Vis.,PAW,,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456008.51736,4.3,,,Vis.,JNDB,B,46,,Sab86,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456008.52847,4.5,,,Vis.,SBN,U,44,46,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456009.533,4.68,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456009.9229,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456011.0431,5.40,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456011.0431,4.75,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456011.0431,3.82,0.01,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456011.0431,3.37,0.01,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456012.46597,4.5,,,Vis.,SBN,U,44,45,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456013.2139,5.0,,,Vis.,BWZ,K,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456013.45972,4.5,,,Vis.,SBN,,44,45,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456014.2083,5.0,,,Vis.,BWZ,K,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456014.47222,4.5,,,Vis.,SBN,,44,45,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456015.4646,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456016.4306,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456017.4181,4.6,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456017.9194,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456018.09722,5.0,,,Vis.,PAW,,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456018.2271,5.0,,,Vis.,BWZ,KW,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456018.4535,4.7,,,Vis.,AAX,BK,46,47,SA5-57,MOON HIP,,,Z,,,,ETA CAR,REA,STD,,,,
2456020.4806,4.6,,,Vis.,AAX,BK,46,47,SA5-57,MOON HIP,,,Z,,,,ETA CAR,REA,STD,,,,
2456020.57292,4.9,,,Vis.,FWJA,,47,5,7031BXQ,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456020.99375,4.9,,,Vis.,PAW,B,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456021.5264,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456022.4486,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456023.0188,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456024.1,5.5,,,Vis.,LMF,,NA,,NA,,,,V,,,,ETA CAR,REA,STD,,,,
2456024.4882,4.6,,,Vis.,AAX,BK,44,46,SA5-57,MOON HIP,,,Z,,,,ETA CAR,REA,STD,,,,
2456026.04375,4.9,,,Vis.,SANG,,4.7,5.3,4118aiu,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456026.4674,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456026.49167,4.5,,,Vis.,SBN,B,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456026.9764,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456027.0181,5.37,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456027.0181,4.74,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456027.0181,3.79,0.01,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456027.0181,3.35,0.02,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456027.03056,4.9,,,Vis.,PAW,B,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456027.504,4.69,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456029.91806,4.8,,,Vis.,PAW,,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456030.8923,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456031.0321,4.6,,,Vis.,BDJB,BU,46,47,4585I,7x50 binoculars,,,Z,,,,ETA CAR,,STD,,,,
2456032.03333,4.8,,,Vis.,SANG,,4.7,5.1,4118aiu,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456032.8444,5.0,,,Vis.,BWZ,K,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456033.5715,4.5,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456034.4764,4.4,,,Vis.,AAX,K,44,46,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456035.08888,4.8,,,Vis.,BDJB,B,47,51,4585I,7x50 binoculars,,,Z,,,,ETA CAR,,STD,,,,
2456035.495,4.7,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456036.4194,4.3,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456036.43819,4.5,,,Vis.,SBN,,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456036.87,4.63,,,Vis.,ERW,,46,47,1261wb,,,,Z,,,,ETA CAR,RASNZ-VSS,STD,,,,
2456037.8194,5.0,,,Vis.,BWZ,K,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456038.925,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456039.02778,4.8,,,Vis.,PAW,,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456039.0479,4.9,,,Vis.,SVA,K,5.4,6.4,NZ460,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456039.5660,4.4,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456039.8201,4.9,,,Vis.,BWZ,K,NA,,NA,47(2)V(2)51,,,Z,,,,ETA CAR,,STD,,,,
2456040.43889,4.5,,,Vis.,SBN,U,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456040.8076,5.0,,,Vis.,BWZ,K,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456041.8014,5.0,,,Vis.,BWZ,K,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456041.9236,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456041.95833,4.8,,,Vis.,SANG,,4.7,5.1,4118aiu,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456042.7931,4.9,,,Vis.,BWZ,K,NA,,NA,47(2)V(2)51,,,Z,,,,ETA CAR,,STD,,,,
2456043.0097,5.35,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456043.0097,4.70,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456043.0097,3.78,0.02,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456043.0097,3.31,0.02,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456043.7917,4.9,,,Vis.,BWZ,K,NA,,NA,47(2)V(2)51,,,Z,,,,ETA CAR,,STD,,,,
2456044.6076,4.4,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456045.45000,4.4,,,Vis.,SBN,,41,45,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456046.01875,4.8,,,Vis.,PAW,,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456046.9556,4.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456047.5451,4.4,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456047.8035,5.0,,,Vis.,BWZ,KW,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456048.447,4.67,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456048.5347,4.3,,,Vis.,AAX,BK,38,44,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456048.9403,4.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456049.45139,4.5,,,Vis.,SBN,,45,51,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456049.5271,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456049.7896,5.0,,,Vis.,BWZ,KW,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456050.4181,4.4,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456050.8813,4.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456052.50833,4.4,,,Vis.,SBN,B,41,45,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456053.0715,5.33,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456053.0715,4.68,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456053.0715,3.76,0.01,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456053.0715,3.30,0.02,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456054.7875,4.9,,,Vis.,BWZ,KW,NA,,NA,47(2)V(2)51,,,Z,,,,ETA CAR,,STD,,,,
2456055.03750,4.7,,,Vis.,PAW,B,47,51,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456055.4743,4.5,,,Vis.,AAX,BK,44,46,SA5-57,MOON BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456055.9236,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456057.4396,4.3,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456057.8604,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456057.90972,4.6,,,Vis.,LDRA,,4.6,4.7,7234DUT,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456058.5410,4.3,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456058.8972,4.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456059.489,4.61,,,Vis.,OSE,,457,466,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456059.5326,4.4,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456059.8132,5.0,,,Vis.,BWZ,K,NA,,NA,47(3)V(1)51,,,Z,,,,ETA CAR,,STD,,,,
2456060.454,4.61,,,Vis.,OSE,,457,466,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456060.6451,4.3,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456060.9604,5.35,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456060.9604,4.72,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456060.9604,3.76,0.01,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456060.9604,3.31,0.02,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456061.00000,2.11,0.03,,J,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456061.00000,1.45,0.01,,H,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456061.03472,2.03,0.03,,J,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456061.03472,1.41,0.01,,H,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456061.4021,4.3,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456061.8903,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456062.3917,4.4,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456062.8722,4.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456062.89722,4.6,,,Vis.,PAW,,46,,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456063.02014,2.02,0.01,,J,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456063.02014,1.35,0.01,,H,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456064.7931,5.1,,,Vis.,BWZ,K,NA,,NA,47(4)V(3)54,,,Z,,,,ETA CAR,,STD,,,,
2456064.8451,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456064.84722,4.7,,,Vis.,LDRA,U,47,46,7234DUT,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456066.94653,4.7,,,Vis.,PAW,,47,,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456067.7785,5.1,,,Vis.,BWZ,K,NA,,NA,47(4)V(3)54,,,Z,,,,ETA CAR,,STD,,,,
2456068.45486,4.4,,,Vis.,SBN,,41,45,080114,,,,Z,,,,ETA CAR,REA,STD,,,,
2456068.9069,4.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456069.4181,4.3,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
2456069.8757,4.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456069.87917,4.7,,,Vis.,PAW,,47,,4677DXM,,,,Z,,,,ETA CAR,VSS,STD,,,,
2456070.0257,5.33,0.01,,B,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456070.0257,4.70,0.01,,V,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456070.0257,3.77,0.01,,R,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456070.0257,3.34,0.01,,I,DSI,,NA,,,,1,,Z,,,,ETA CAR,AAVSO,STD,,,,
2456070.4035,4.3,,,Vis.,AAX,K,38,44,SA5-57,BSC,,,Z,,,,ETA CAR,REA,STD,,,,
